...1,country,state,recorded_date,PRCP,TMAX,prcp_mean,temp_max_mean
6764,us,Wisconsin,2022-02-14,0,-4.3,0.21428571428571427,-1.3714285714285712
6765,us,Wisconsin,2022-02-15,0,2.8,0.21428571428571427,-1.4428571428571433
6766,us,Wisconsin,2022-02-16,1.3,7.8,0.4,-0.8857142857142861
6767,us,Wisconsin,2022-02-17,0,-1,0.2571428571428572,-1.1857142857142862
6768,us,Wisconsin,2022-02-18,1.5,2.8,0.4,-1.585714285714286
6769,us,Wisconsin,2022-02-19,0,-7.1,0.4,-1.2714285714285716
6770,us,Wisconsin,2022-02-20,0,10.6,0.4,1.6571428571428568
6771,us,Wisconsin,2022-02-21,0.3,1.7,0.4428571428571429,2.514285714285714
6772,us,Wisconsin,2022-02-22,2.5,-3.8,0.7999999999999999,1.5714285714285714
6773,us,Wisconsin,2022-02-23,0,-6,0.6142857142857142,-0.40000000000000024
6774,us,Wisconsin,2022-02-24,2,-5.5,0.9,-1.0428571428571431
6775,us,Wisconsin,2022-02-25,0.5,-2.7,0.7571428571428571,-1.8285714285714287
6776,us,Wisconsin,2022-02-26,0,-0.5,0.7571428571428571,-0.8857142857142859
6777,us,Wisconsin,2022-02-27,0,4.4,0.7571428571428571,-1.7714285714285718
6778,us,Wisconsin,2022-02-28,0,9.4,0.7142857142857143,-0.6714285714285712
6779,us,Wisconsin,2022-03-01,0,9.4,0.35714285714285715,1.2142857142857149
6780,us,Wisconsin,2022-03-02,0,7.8,0.35714285714285715,3.185714285714286
6781,us,Wisconsin,2022-03-03,0,0,0.07142857142857142,3.971428571428571
6782,us,Wisconsin,2022-03-04,0,3.9,0,4.914285714285714
6783,us,Wisconsin,2022-03-05,30.5,12.2,4.357142857142857,6.728571428571428
6784,us,Wisconsin,2022-03-06,0,11.1,4.357142857142857,7.685714285714284
6785,us,Wisconsin,2022-03-07,6.9,0,5.3428571428571425,6.342857142857142
6786,us,Wisconsin,2022-03-08,0,2.2,5.3428571428571425,5.314285714285714
6787,us,Wisconsin,2022-03-09,0,0.6,5.3428571428571425,4.285714285714286
6788,us,Wisconsin,2022-03-10,0,-5.5,5.3428571428571425,3.4999999999999996
6789,us,Wisconsin,2022-03-11,0,-2.7,5.3428571428571425,2.557142857142857
6790,us,Wisconsin,2022-03-12,0,-6,0.9857142857142858,-0.0428571428571427
6791,us,Wisconsin,2022-03-13,0,9.4,0.9857142857142858,-0.2857142857142857
6792,us,Wisconsin,2022-03-14,0,12.2,0,1.4571428571428575
6793,us,Wisconsin,2022-03-15,0,11.7,0,2.814285714285714
6794,us,Wisconsin,2022-03-16,0,18.9,0,5.428571428571428
6795,us,Wisconsin,2022-03-17,3.3,11.7,0.4714285714285714,7.885714285714285
6796,us,Wisconsin,2022-03-18,14.2,6.1,2.5,9.142857142857142
6797,us,Wisconsin,2022-03-19,2,8.3,2.7857142857142856,11.185714285714289
6798,us,Wisconsin,2022-03-20,0,16.7,2.7857142857142856,12.228571428571428
6799,us,Wisconsin,2022-03-21,0,23.9,2.7857142857142856,13.9
6800,us,Wisconsin,2022-03-22,10.9,8.9,4.342857142857143,13.5
6801,us,Wisconsin,2022-03-23,14,6.1,6.342857142857142,11.671428571428567
6802,us,Wisconsin,2022-03-24,5.1,2.8,6.6000000000000005,10.399999999999997
6803,us,Wisconsin,2022-03-25,0.3,5.6,4.614285714285714,10.328571428571427
6804,us,Wisconsin,2022-03-26,0,-0.5,4.328571428571428,9.071428571428571
6805,us,Wisconsin,2022-03-27,0,0,4.328571428571428,6.685714285714285
6806,us,Wisconsin,2022-03-28,0,2.2,4.328571428571428,3.585714285714286
6807,us,Wisconsin,2022-03-29,0,4.4,2.7714285714285714,2.942857142857143
6808,us,Wisconsin,2022-03-30,22.1,11.7,3.928571428571429,3.742857142857143
6809,us,Wisconsin,2022-03-31,9.4,1.7,4.542857142857143,3.585714285714285
6810,us,Wisconsin,2022-04-01,0,7.8,4.5,3.9
6811,us,Wisconsin,2022-04-02,7.4,3.9,5.557142857142858,4.5285714285714285
6812,us,Wisconsin,2022-04-03,7.1,8.9,6.571428571428571,5.8
6813,us,Wisconsin,2022-04-04,1.3,6.7,6.757142857142858,6.442857142857143
6814,us,Wisconsin,2022-04-05,10.4,11.7,8.242857142857144,7.485714285714285
6815,us,Wisconsin,2022-04-06,2.5,10.6,5.442857142857143,7.328571428571428
6816,us,Wisconsin,2022-04-07,1.3,7.2,4.285714285714286,8.114285714285714
6817,us,Wisconsin,2022-04-08,0.5,2.2,4.357142857142857,7.314285714285714
6818,us,Wisconsin,2022-04-09,0,11.1,3.3000000000000003,8.342857142857143
6819,us,Wisconsin,2022-04-10,0,16.1,2.2857142857142856,9.371428571428572
6820,us,Wisconsin,2022-04-11,0,17.8,2.1,10.95714285714286
6821,us,Wisconsin,2022-04-12,2.3,18.9,0.9428571428571428,11.985714285714286
6822,us,Wisconsin,2022-04-13,13.2,18.9,2.4714285714285715,13.171428571428567
6823,us,Wisconsin,2022-04-14,0,5.6,2.2857142857142856,12.942857142857145
6824,us,Wisconsin,2022-04-15,0,5,2.2142857142857144,13.342857142857143
6825,us,Wisconsin,2022-04-16,0,6.1,2.2142857142857144,12.62857142857143
6826,us,Wisconsin,2022-04-17,0,8.3,2.2142857142857144,11.514285714285714
6827,us,Wisconsin,2022-04-18,3.3,3.9,2.685714285714286,9.528571428571428
6828,us,Wisconsin,2022-04-19,0,10,2.357142857142857,8.257142857142858
6829,us,Wisconsin,2022-04-20,3.6,10,0.9857142857142858,6.985714285714287
6830,us,Wisconsin,2022-04-21,0,19.4,0.9857142857142858,8.957142857142857
6831,us,Wisconsin,2022-04-22,23.4,11.1,4.328571428571428,9.828571428571427
6832,us,Wisconsin,2022-04-23,0,27.2,4.328571428571428,12.842857142857142
6833,us,Wisconsin,2022-04-24,1.3,21.1,4.514285714285714,14.671428571428573
6834,us,Wisconsin,2022-04-25,0,9.4,4.042857142857143,15.457142857142856
6835,us,Wisconsin,2022-04-26,0,6.7,4.042857142857143,14.985714285714286
6836,us,Wisconsin,2022-04-27,0,7.2,3.5285714285714285,14.585714285714284
6837,us,Wisconsin,2022-04-28,1,9.4,3.6714285714285713,13.157142857142857
6838,us,Wisconsin,2022-04-29,1.5,17.8,0.5428571428571428,14.114285714285716
6839,us,Wisconsin,2022-04-30,8.9,17.2,1.8142857142857145,12.685714285714289
6840,us,Wisconsin,2022-05-01,0,12.2,1.6285714285714286,11.414285714285716
6841,us,Wisconsin,2022-05-02,0,10.6,1.6285714285714286,11.585714285714287
6842,us,Wisconsin,2022-05-03,8.9,9.4,2.9,11.971428571428572
6843,us,Wisconsin,2022-05-04,0,16.1,2.9,13.242857142857144
6844,us,Wisconsin,2022-05-05,0,17.8,2.757142857142857,14.442857142857145
6845,us,Wisconsin,2022-05-06,0,18.3,2.542857142857143,14.514285714285716
6846,us,Wisconsin,2022-05-07,0,20.6,1.2714285714285716,15.000000000000002
6847,us,Wisconsin,2022-05-08,0,16.1,1.2714285714285716,15.55714285714286
6848,us,Wisconsin,2022-05-09,0,28.3,1.2714285714285716,18.085714285714285
6849,us,Wisconsin,2022-05-10,0.5,32.2,0.07142857142857142,21.342857142857135
6850,us,Wisconsin,2022-05-11,0,32.8,0.07142857142857142,23.72857142857143
6851,us,Wisconsin,2022-05-12,0,34.4,0.07142857142857142,26.1
6852,us,Wisconsin,2022-05-13,4.3,33.3,0.6857142857142857,28.24285714285714
6853,us,Wisconsin,2022-05-14,0,30,0.6857142857142857,29.585714285714285
6854,us,Wisconsin,2022-05-15,0.5,23.9,0.7571428571428571,30.699999999999996
6855,us,Wisconsin,2022-05-16,0,24.4,0.7571428571428571,30.142857142857142
6856,us,Wisconsin,2022-05-17,0,20,0.6857142857142857,28.4
6857,us,Wisconsin,2022-05-18,3.3,16.7,1.157142857142857,26.1
6858,us,Wisconsin,2022-05-19,0.5,27.8,1.2285714285714284,25.157142857142865
6859,us,Wisconsin,2022-05-20,2.3,22.2,0.9428571428571428,23.571428571428573
6860,us,Wisconsin,2022-05-21,0,17.8,0.9428571428571428,21.82857142857143
6861,us,Wisconsin,2022-05-22,0,16.1,0.8714285714285713,20.714285714285715
6862,us,Wisconsin,2022-05-23,0,17.8,0.8714285714285713,19.771428571428572
6863,us,Wisconsin,2022-05-24,0,17.8,0.8714285714285713,19.457142857142856
6864,us,Wisconsin,2022-05-25,36.8,18.3,5.657142857142857,19.685714285714287
6865,us,Wisconsin,2022-05-26,7.4,23.9,6.6428571428571415,19.12857142857143
6866,us,Wisconsin,2022-05-27,0,21.1,6.314285714285714,18.97142857142857
6867,us,Wisconsin,2022-05-28,0,22.2,6.314285714285714,19.6
6868,us,Wisconsin,2022-05-29,0,30,6.314285714285714,21.58571428571429
6869,us,Wisconsin,2022-05-30,0,32.2,6.314285714285714,23.642857142857142
6870,us,Wisconsin,2022-05-31,0,27.8,6.314285714285714,25.071428571428577
6871,us,Wisconsin,2022-06-01,0,22.8,1.0571428571428572,25.714285714285715
6872,us,Wisconsin,2022-06-02,0,24.4,0,25.78571428571428
6873,us,Wisconsin,2022-06-03,0,23.9,0,26.185714285714283
6874,us,Wisconsin,2022-06-04,1.3,17.8,0.18571428571428572,25.557142857142853
6875,us,Wisconsin,2022-06-05,9.7,23.9,1.5714285714285714,24.685714285714287
6876,us,Wisconsin,2022-06-06,11.9,20.6,3.271428571428572,23.028571428571432
6877,us,Wisconsin,2022-06-07,0,24.4,3.271428571428572,22.542857142857144
6878,us,Wisconsin,2022-06-08,21.6,16.1,6.357142857142857,21.585714285714285
6879,us,Wisconsin,2022-06-09,0,25,6.357142857142857,21.67142857142857
6880,us,Wisconsin,2022-06-10,1,25,6.5,21.82857142857143
6881,us,Wisconsin,2022-06-11,1.8,21.7,6.571428571428571,22.38571428571429
6882,us,Wisconsin,2022-06-12,0,24.4,5.185714285714286,22.457142857142856
6883,us,Wisconsin,2022-06-13,12.2,26.1,5.228571428571429,23.242857142857144
6884,us,Wisconsin,2022-06-14,0,35.6,5.228571428571429,24.842857142857145
6885,us,Wisconsin,2022-06-15,34.8,33.9,7.114285714285714,27.385714285714283
6886,us,Wisconsin,2022-06-16,0,31.1,7.114285714285714,28.257142857142856
6887,us,Wisconsin,2022-06-17,0,27.8,6.971428571428571,28.657142857142855
6888,us,Wisconsin,2022-06-18,0,24.4,6.714285714285714,29.042857142857144
6889,us,Wisconsin,2022-06-19,0,28.9,6.714285714285714,29.685714285714283
6890,us,Wisconsin,2022-06-20,0,33.3,4.971428571428571,30.714285714285715
6891,us,Wisconsin,2022-06-21,0,34.4,4.971428571428571,30.542857142857144
6892,us,Wisconsin,2022-06-22,0,28.9,0,29.82857142857143
6893,us,Wisconsin,2022-06-23,0,30.6,0,29.75714285714286
6894,us,Wisconsin,2022-06-24,0,32.2,0,30.385714285714283
6895,us,Wisconsin,2022-06-25,5.6,23.9,0.7999999999999999,30.314285714285717
6896,us,Wisconsin,2022-06-26,0,23.9,0.7999999999999999,29.6
6897,us,Wisconsin,2022-06-27,0,25,0.7999999999999999,28.414285714285715
6898,us,Wisconsin,2022-06-28,2.3,28.3,1.1285714285714286,27.542857142857144
6899,us,Wisconsin,2022-06-29,0,30,1.1285714285714286,27.7
6900,us,Wisconsin,2022-06-30,0,32.2,1.1285714285714286,27.928571428571427
6901,us,Wisconsin,2022-07-01,0,26.7,1.1285714285714286,27.142857142857142
6902,us,Wisconsin,2022-07-02,0,28.9,0.32857142857142857,27.857142857142858
6903,us,Wisconsin,2022-07-03,0,30.6,0.32857142857142857,28.814285714285717
6904,us,Wisconsin,2022-07-04,19.6,26.7,3.128571428571429,29.057142857142857
6905,us,Wisconsin,2022-07-05,48.5,31.7,9.728571428571428,29.542857142857144
6906,us,Wisconsin,2022-07-06,0.3,27.2,9.771428571428572,29.142857142857142
6907,us,Wisconsin,2022-07-07,0,29.4,9.771428571428572,28.74285714285714
6908,us,Wisconsin,2022-07-08,1,26.7,9.914285714285716,28.74285714285714
6909,us,Wisconsin,2022-07-09,0,26.1,9.914285714285716,28.342857142857135
6910,us,Wisconsin,2022-07-10,2.5,27.2,10.271428571428572,27.857142857142858
6911,us,Wisconsin,2022-07-11,0,30.6,7.471428571428571,28.41428571428571
6912,us,Wisconsin,2022-07-12,0,28.3,0.5428571428571428,27.928571428571427
6913,us,Wisconsin,2022-07-13,0,26.1,0.5,27.771428571428572
6914,us,Wisconsin,2022-07-14,0,26.7,0.5,27.38571428571428
6915,us,Wisconsin,2022-07-15,14,23.9,2.357142857142857,26.985714285714284
6916,us,Wisconsin,2022-07-16,0,27.2,2.357142857142857,27.142857142857142
6917,us,Wisconsin,2022-07-17,0,30,2,27.542857142857144
6918,us,Wisconsin,2022-07-18,0,31.1,2,27.61428571428571
6919,us,Wisconsin,2022-07-19,0,30.6,2,27.942857142857143
6920,us,Wisconsin,2022-07-20,0,28.3,2,28.257142857142856
6921,us,Wisconsin,2022-07-21,0,31.7,2,28.971428571428568
6922,us,Wisconsin,2022-07-22,0,31.1,0,29.999999999999996
6923,us,Wisconsin,2022-07-23,31.8,32.2,4.542857142857143,30.714285714285715
6924,us,Wisconsin,2022-07-24,12.2,28.3,6.285714285714286,30.471428571428568
6925,us,Wisconsin,2022-07-25,0,25,6.285714285714286,29.6
6926,us,Wisconsin,2022-07-26,0,27.2,6.285714285714286,29.114285714285717
6927,us,Wisconsin,2022-07-27,7.1,27.8,7.299999999999999,29.04285714285714
6928,us,Wisconsin,2022-07-28,0.8,25.6,7.414285714285714,28.171428571428574
6929,us,Wisconsin,2022-07-29,0,26.1,7.414285714285714,27.457142857142856
6930,us,Wisconsin,2022-07-30,0,27.8,2.871428571428571,26.82857142857143
6931,us,Wisconsin,2022-07-31,0,27.8,1.1285714285714286,26.75714285714286
6932,us,Wisconsin,2022-08-01,8.9,27.8,2.4,27.157142857142855
6933,us,Wisconsin,2022-08-02,0,30.6,2.4,27.642857142857142
6934,us,Wisconsin,2022-08-03,13.5,28.3,3.314285714285714,27.714285714285715
6935,us,Wisconsin,2022-08-04,0,28.9,3.1999999999999997,28.185714285714287
6936,us,Wisconsin,2022-08-05,0,30,3.1999999999999997,28.74285714285715
6937,us,Wisconsin,2022-08-06,27.4,32.8,7.114285714285714,29.45714285714286
6938,us,Wisconsin,2022-08-07,16.8,27.2,9.514285714285716,29.371428571428577
6939,us,Wisconsin,2022-08-08,10.2,25,9.7,28.97142857142857
6940,us,Wisconsin,2022-08-09,0,26.7,9.7,28.414285714285715
6941,us,Wisconsin,2022-08-10,0,28.3,7.771428571428571,28.414285714285715
6942,us,Wisconsin,2022-08-11,0,26.1,7.771428571428571,28.014285714285716
6943,us,Wisconsin,2022-08-12,0.5,19.4,7.8428571428571425,26.5
6944,us,Wisconsin,2022-08-13,0.3,22.8,3.971428571428571,25.071428571428573
6945,us,Wisconsin,2022-08-14,0,22.2,1.5714285714285714,24.357142857142858
6946,us,Wisconsin,2022-08-15,0,25.6,0.1142857142857143,24.442857142857143
6947,us,Wisconsin,2022-08-16,0,26.7,0.1142857142857143,24.442857142857143
6948,us,Wisconsin,2022-08-17,0,27.8,0.1142857142857143,24.37142857142857
6949,us,Wisconsin,2022-08-18,0,27.2,0.1142857142857143,24.528571428571432
6950,us,Wisconsin,2022-08-19,0.3,26.1,0.08571428571428572,25.485714285714288
6951,us,Wisconsin,2022-08-20,4.6,23.3,0.7,25.557142857142853
6952,us,Wisconsin,2022-08-21,0,26.1,0.7,26.11428571428571
6953,us,Wisconsin,2022-08-22,0,27.2,0.7,26.342857142857135
6954,us,Wisconsin,2022-08-23,0,28.3,0.7,26.571428571428573
6955,us,Wisconsin,2022-08-24,4.3,27.8,1.3142857142857145,26.571428571428573
6956,us,Wisconsin,2022-08-25,47.2,26.1,8.057142857142857,26.414285714285715
6957,us,Wisconsin,2022-08-26,0,25.6,8.014285714285714,26.342857142857145
6958,us,Wisconsin,2022-08-27,11.4,25,8.985714285714286,26.585714285714285
6959,us,Wisconsin,2022-08-28,1,28.3,9.128571428571428,26.9
6960,us,Wisconsin,2022-08-29,0,27.8,9.128571428571428,26.985714285714288
6961,us,Wisconsin,2022-08-30,0,25,9.128571428571428,26.514285714285712
6962,us,Wisconsin,2022-08-31,0,28.9,8.514285714285714,26.67142857142857
6963,us,Wisconsin,2022-09-01,0,29.4,1.7714285714285716,27.142857142857142
6964,us,Wisconsin,2022-09-02,0,28.9,1.7714285714285716,27.614285714285717
6965,us,Wisconsin,2022-09-03,6.9,23.3,1.1285714285714286,27.371428571428577
6966,us,Wisconsin,2022-09-04,0,21.7,0.9857142857142858,26.42857142857143
6967,us,Wisconsin,2022-09-05,0,22.2,0.9857142857142858,25.62857142857143
6968,us,Wisconsin,2022-09-06,0,25.6,0.9857142857142858,25.714285714285715
6969,us,Wisconsin,2022-09-07,0,28.3,0.9857142857142858,25.62857142857143
6970,us,Wisconsin,2022-09-08,0,27.8,0.9857142857142858,25.4
6971,us,Wisconsin,2022-09-09,0,27.8,0.9857142857142858,25.24285714285714
6972,us,Wisconsin,2022-09-10,5.6,23.9,0.7999999999999999,25.328571428571426
6973,us,Wisconsin,2022-09-11,55.4,14.4,8.714285714285714,24.28571428571428
6974,us,Wisconsin,2022-09-12,19.8,16.1,11.542857142857144,23.414285714285715
6975,us,Wisconsin,2022-09-13,0,24.4,11.542857142857144,23.242857142857144
6976,us,Wisconsin,2022-09-14,0,22.8,11.542857142857144,22.45714285714286
6977,us,Wisconsin,2022-09-15,0,26.7,11.542857142857144,22.300000000000004
6978,us,Wisconsin,2022-09-16,0,27.2,11.542857142857144,22.214285714285715
6979,us,Wisconsin,2022-09-17,0,26.1,10.742857142857144,22.52857142857143
6980,us,Wisconsin,2022-09-18,0,27.2,2.8285714285714287,24.357142857142858
6981,us,Wisconsin,2022-09-19,0,26.7,0,25.871428571428577
6982,us,Wisconsin,2022-09-20,5.1,27.2,0.7285714285714285,26.27142857142857
6983,us,Wisconsin,2022-09-21,0,25,0.7285714285714285,26.585714285714285
6984,us,Wisconsin,2022-09-22,0,17.8,0.7285714285714285,25.314285714285713
6985,us,Wisconsin,2022-09-23,0,16.7,0.7285714285714285,23.814285714285713
6986,us,Wisconsin,2022-09-24,7.6,15.6,1.8142857142857145,22.314285714285713
6987,us,Wisconsin,2022-09-25,2,20,2.1,21.285714285714285
6988,us,Wisconsin,2022-09-26,0,15.6,2.1,19.7
6989,us,Wisconsin,2022-09-27,0,13.9,1.3714285714285714,17.8
6990,us,Wisconsin,2022-09-28,0,14.4,1.3714285714285714,16.285714285714285
6991,us,Wisconsin,2022-09-29,0,17.2,1.3714285714285714,16.2
6992,us,Wisconsin,2022-09-30,0,20.6,1.3714285714285714,16.757142857142856
6993,us,Washington DC,2018-01-01,0,-3.2,NA,NA
6994,us,Washington DC,2018-01-02,0,-3.2,NA,NA
6995,us,Washington DC,2018-01-03,0,1.7,NA,NA
6996,us,Washington DC,2018-01-04,2.5,-2.7,NA,NA
6997,us,Washington DC,2018-01-05,0,-6,NA,NA
6998,us,Washington DC,2018-01-06,0,-6,NA,NA
6999,us,Washington DC,2018-01-07,0,-4.9,NA,NA
7000,us,Washington DC,2018-01-08,1.5,3.9,NA,NA
7001,us,Washington DC,2018-01-09,0,10.6,NA,NA
7002,us,Washington DC,2018-01-10,0,6.1,NA,NA
7003,us,Washington DC,2018-01-11,0,16.7,NA,NA
7004,us,Washington DC,2018-01-12,9.4,17.8,NA,NA
7005,us,Washington DC,2018-01-13,2.8,16.7,NA,NA
7006,us,Washington DC,2018-01-14,0,-2.1,NA,NA
7007,us,Washington DC,2018-01-15,0,0,NA,NA
7008,us,Washington DC,2018-01-16,0,6.1,NA,NA
7009,us,Washington DC,2018-01-17,0.8,2.8,NA,NA
7010,us,Washington DC,2018-01-18,0,8.3,NA,NA
7011,us,Washington DC,2018-01-19,0,10.6,NA,NA
7012,us,Washington DC,2018-01-20,0,17.2,NA,NA
7013,us,Washington DC,2018-01-21,0,16.1,NA,NA
7014,us,Washington DC,2018-01-22,0,18.3,NA,NA
7015,us,Washington DC,2018-01-23,2.8,20,NA,NA
7016,us,Washington DC,2018-01-24,0,8.9,NA,NA
7017,us,Washington DC,2018-01-25,0,5.6,NA,NA
7018,us,Washington DC,2018-01-26,0,10,NA,NA
7019,us,Washington DC,2018-01-27,0,17.2,NA,NA
7020,us,Washington DC,2018-01-28,4.1,13.9,NA,NA
7021,us,Washington DC,2018-01-29,0,8.9,NA,NA
7022,us,Washington DC,2018-01-30,0,5,NA,NA
7023,us,Washington DC,2018-01-31,0,5,NA,NA
7024,us,Washington DC,2018-02-01,0.5,12.2,NA,NA
7025,us,Washington DC,2018-02-02,1,6.1,NA,NA
7026,us,Washington DC,2018-02-03,0,2.2,NA,NA
7027,us,Washington DC,2018-02-04,28.4,2.8,NA,NA
7028,us,Washington DC,2018-02-05,0,3.9,NA,NA
7029,us,Washington DC,2018-02-06,0,6.1,NA,NA
7030,us,Washington DC,2018-02-07,12.4,6.1,NA,NA
7031,us,Washington DC,2018-02-08,0,3.3,NA,NA
7032,us,Washington DC,2018-02-09,0,7.8,NA,NA
7033,us,Washington DC,2018-02-10,26.9,10,NA,NA
7034,us,Washington DC,2018-02-11,26.7,20,NA,NA
7035,us,Washington DC,2018-02-12,2.3,18.3,NA,NA
7036,us,Washington DC,2018-02-13,0,6.1,NA,NA
7037,us,Washington DC,2018-02-14,0.8,11.7,NA,NA
7038,us,Washington DC,2018-02-15,0.3,23.3,NA,NA
7039,us,Washington DC,2018-02-16,1.3,19.4,NA,NA
7040,us,Washington DC,2018-02-17,10.7,6.7,NA,NA
7041,us,Washington DC,2018-02-18,0,10.6,NA,NA
7042,us,Washington DC,2018-02-19,0.5,10,NA,NA
7043,us,Washington DC,2018-02-20,0,25.6,NA,NA
7044,us,Washington DC,2018-02-21,0,27.8,NA,NA
7045,us,Washington DC,2018-02-22,1.5,19.4,NA,NA
7046,us,Washington DC,2018-02-23,0,8.9,NA,NA
7047,us,Washington DC,2018-02-24,4.1,11.7,NA,NA
7048,us,Washington DC,2018-02-25,4.3,12.2,NA,NA
7049,us,Washington DC,2018-02-26,0,11.7,NA,NA
7050,us,Washington DC,2018-02-27,0,14.4,NA,NA
7051,us,Washington DC,2018-02-28,0,17.8,NA,NA
7052,us,Washington DC,2018-03-01,2.3,15,NA,NA
7053,us,Washington DC,2018-03-02,0.3,12.2,NA,NA
7054,us,Washington DC,2018-03-03,0,11.7,NA,NA
7055,us,Washington DC,2018-03-04,0,11.7,NA,NA
7056,us,Washington DC,2018-03-05,0,9.4,NA,NA
7057,us,Washington DC,2018-03-06,7.6,7.8,NA,NA
7058,us,Washington DC,2018-03-07,0.8,10.6,NA,NA
7059,us,Washington DC,2018-03-08,0,7.8,NA,NA
7060,us,Washington DC,2018-03-09,0,7.8,NA,NA
7061,us,Washington DC,2018-03-10,0,9.4,NA,NA
7062,us,Washington DC,2018-03-11,0,11.1,NA,NA
7063,us,Washington DC,2018-03-12,0.3,7.8,NA,NA
7064,us,Washington DC,2018-03-13,0,8.3,NA,NA
7065,us,Washington DC,2018-03-14,0,6.7,NA,NA
7066,us,Washington DC,2018-03-15,0,12.8,NA,NA
7067,us,Washington DC,2018-03-16,0,8.3,NA,NA
7068,us,Washington DC,2018-03-17,0,7.8,NA,NA
7069,us,Washington DC,2018-03-18,0,15,NA,NA
7070,us,Washington DC,2018-03-19,0,13.3,NA,NA
7071,us,Washington DC,2018-03-20,22.1,6.1,NA,NA
7072,us,Washington DC,2018-03-21,12.4,2.2,NA,NA
7073,us,Washington DC,2018-03-22,0,9.4,NA,NA
7074,us,Washington DC,2018-03-23,0,10.6,NA,NA
7075,us,Washington DC,2018-03-24,0,11.1,NA,NA
7076,us,Washington DC,2018-03-25,0,8.9,NA,NA
7077,us,Washington DC,2018-03-26,0,10,NA,NA
7078,us,Washington DC,2018-03-27,0.5,8.9,NA,NA
7079,us,Washington DC,2018-03-28,2.5,14.4,NA,NA
7080,us,Washington DC,2018-03-29,0,25.6,NA,NA
7081,us,Washington DC,2018-03-30,0,25,NA,NA
7082,us,Washington DC,2018-03-31,0,16.1,NA,NA
7083,us,Washington DC,2018-04-01,0,19.4,NA,NA
7084,us,Washington DC,2018-04-02,0.5,12.2,NA,NA
7085,us,Washington DC,2018-04-03,0.3,13.3,NA,NA
7086,us,Washington DC,2018-04-04,0,22.8,NA,NA
7087,us,Washington DC,2018-04-05,0,13.3,NA,NA
7088,us,Washington DC,2018-04-06,0,22.2,NA,NA
7089,us,Washington DC,2018-04-07,0,19.4,NA,NA
7090,us,Washington DC,2018-04-08,0,10.6,NA,NA
7091,us,Washington DC,2018-04-09,0.5,7.8,NA,NA
7092,us,Washington DC,2018-04-10,0,12.8,NA,NA
7093,us,Washington DC,2018-04-11,0,13.9,NA,NA
7094,us,Washington DC,2018-04-12,0,25.6,NA,NA
7095,us,Washington DC,2018-04-13,0,30,NA,NA
7096,us,Washington DC,2018-04-14,0,29.4,NA,NA
7097,us,Washington DC,2018-04-15,3.3,20.6,NA,NA
7098,us,Washington DC,2018-04-16,47.8,16.7,NA,NA
7099,us,Washington DC,2018-04-17,0,9.4,NA,NA
7100,us,Washington DC,2018-04-18,0,16.7,NA,NA
7101,us,Washington DC,2018-04-19,0.8,15,NA,NA
7102,us,Washington DC,2018-04-20,0,16.1,NA,NA
7103,us,Washington DC,2018-04-21,0,17.2,NA,NA
7104,us,Washington DC,2018-04-22,0,19.4,NA,NA
7105,us,Washington DC,2018-04-23,0,20.6,NA,NA
7106,us,Washington DC,2018-04-24,11.7,17.2,NA,NA
7107,us,Washington DC,2018-04-25,8.1,19.4,NA,NA
7108,us,Washington DC,2018-04-26,0,22.8,NA,NA
7109,us,Washington DC,2018-04-27,18.3,17.8,NA,NA
7110,us,Washington DC,2018-04-28,0,25.6,NA,NA
7111,us,Washington DC,2018-04-29,0,14.4,NA,NA
7112,us,Washington DC,2018-04-30,0,22.8,NA,NA
7113,us,Washington DC,2018-05-01,0,28.3,NA,NA
7114,us,Washington DC,2018-05-02,0,32.8,NA,NA
7115,us,Washington DC,2018-05-03,0,32.2,NA,NA
7116,us,Washington DC,2018-05-04,0,32.2,NA,NA
7117,us,Washington DC,2018-05-05,0,24.4,NA,NA
7118,us,Washington DC,2018-05-06,0,22.8,NA,NA
7119,us,Washington DC,2018-05-07,0,25,NA,NA
7120,us,Washington DC,2018-05-08,0,25.6,NA,NA
7121,us,Washington DC,2018-05-09,0,26.7,NA,NA
7122,us,Washington DC,2018-05-10,0,28.3,NA,NA
7123,us,Washington DC,2018-05-11,0,29.4,NA,NA
7124,us,Washington DC,2018-05-12,3.8,32.2,NA,NA
7125,us,Washington DC,2018-05-13,13.2,22.8,NA,NA
7126,us,Washington DC,2018-05-14,37.8,27.2,NA,NA
7127,us,Washington DC,2018-05-15,10.4,31.7,NA,NA
7128,us,Washington DC,2018-05-16,20.8,23.9,NA,NA
7129,us,Washington DC,2018-05-17,24.6,20.6,NA,NA
7130,us,Washington DC,2018-05-18,25.7,20.6,NA,NA
7131,us,Washington DC,2018-05-19,19.6,22.2,NA,NA
7132,us,Washington DC,2018-05-20,0,31.7,NA,NA
7133,us,Washington DC,2018-05-21,0,27.8,NA,NA
7134,us,Washington DC,2018-05-22,31.2,26.7,NA,NA
7135,us,Washington DC,2018-05-23,0,28.3,NA,NA
7136,us,Washington DC,2018-05-24,0,30.6,NA,NA
7137,us,Washington DC,2018-05-25,0,30,NA,NA
7138,us,Washington DC,2018-05-26,0.8,30.6,NA,NA
7139,us,Washington DC,2018-05-27,0,29.4,NA,NA
7140,us,Washington DC,2018-05-28,0.3,22.2,NA,NA
7141,us,Washington DC,2018-05-29,0,28.3,NA,NA
7142,us,Washington DC,2018-05-30,0,27.2,NA,NA
